,Age,kmDriven,Owner,AskPrice,FuelType_Diesel,FuelType_Hybrid/CNG,FuelType_Petrol,Cluster
6855,6.0,35000.0,0.0,945000.0,0.0,0.0,1.0,0
6856,7.0,85000.0,1.0,560000.0,0.0,1.0,0.0,0
6857,14.0,96000.0,1.0,299000.0,1.0,0.0,0.0,0
6858,5.0,44000.0,0.0,430000.0,0.0,0.0,1.0,0
6859,10.0,90000.0,1.0,398888.0,1.0,0.0,0.0,0
6860,14.0,100000.0,1.0,110000.0,0.0,0.0,1.0,0
6861,9.0,75000.0,1.0,650000.0,0.0,0.0,1.0,0
6862,6.0,60000.0,0.0,405000.0,0.0,0.0,1.0,0
6863,3.0,59642.0,0.0,1170000.0,1.0,0.0,0.0,0
6864,6.0,100000.0,0.0,835000.0,0.0,1.0,0.0,0
6865,5.0,72000.0,1.0,777000.0,1.0,0.0,0.0,0
6866,7.0,110000.0,1.0,1563000.0,0.0,1.0,0.0,0
6867,8.0,68000.0,1.0,489999.0,1.0,0.0,0.0,0
6868,4.0,26000.0,0.0,759000.0,0.0,1.0,0.0,0
6869,6.0,75000.0,1.0,399000.0,0.0,0.0,1.0,0
6870,14.0,76000.0,1.0,208000.0,0.0,0.0,1.0,0
6871,4.0,45000.0,0.0,3700000.0,0.0,0.0,1.0,1
6872,6.0,76500.0,0.0,800000.0,1.0,0.0,0.0,0
6873,13.0,56000.0,1.0,1320000.0,0.0,0.0,1.0,0
6874,2.0,12000.0,0.0,949000.0,0.0,0.0,1.0,0
6875,4.0,36230.0,0.0,625000.0,1.0,0.0,0.0,0
6876,2.0,35000.0,0.0,2200000.0,1.0,0.0,0.0,0
6877,11.0,10.0,1.0,198000.0,1.0,0.0,0.0,0
6878,6.0,73000.0,0.0,475000.0,0.0,1.0,0.0,0
6879,12.0,97000.0,1.0,150000.0,0.0,0.0,1.0,0
6880,7.0,63000.0,1.0,3300000.0,0.0,0.0,1.0,1
6881,12.0,90000.0,0.0,290000.0,0.0,0.0,1.0,0
6882,15.0,120000.0,1.0,4200000.0,0.0,1.0,0.0,1
6883,7.0,45000.0,0.0,869000.0,0.0,1.0,0.0,0
6884,7.0,29000.0,1.0,775000.0,0.0,1.0,0.0,0
6885,5.0,30000.0,0.0,610000.0,0.0,1.0,0.0,0
6886,0.0,12000.0,0.0,625000.0,1.0,0.0,0.0,0
6887,8.0,83000.0,1.0,450000.0,0.0,0.0,1.0,0
6888,2.0,7500.0,0.0,1250000.0,0.0,1.0,0.0,0
6889,8.0,84000.0,0.0,725000.0,1.0,0.0,0.0,0
6890,12.0,74000.0,1.0,310000.0,1.0,0.0,0.0,0
6891,12.0,67000.0,1.0,290000.0,0.0,1.0,0.0,0
6892,5.0,71000.0,0.0,649000.0,0.0,0.0,1.0,0
6893,13.0,68892.0,0.0,92000.0,0.0,0.0,1.0,0
6894,2.0,14000.0,0.0,1109000.0,0.0,0.0,1.0,0
6895,9.0,96000.0,1.0,149000.0,1.0,0.0,0.0,0
6896,8.0,36000.0,0.0,275000.0,0.0,0.0,1.0,0
6897,5.0,55000.0,0.0,395000.0,0.0,1.0,0.0,0
6898,4.0,65000.0,1.0,4800000.0,0.0,0.0,1.0,1
6899,10.0,86000.0,1.0,469000.0,0.0,0.0,1.0,0
6900,4.0,55000.0,0.0,2600000.0,0.0,0.0,1.0,1
6901,0.0,8000.0,0.0,100000.0,1.0,0.0,0.0,0
6902,9.0,80000.0,0.0,280000.0,0.0,0.0,1.0,0
6903,7.0,78000.0,1.0,565000.0,0.0,1.0,0.0,0
6904,12.0,67000.0,0.0,150000.0,1.0,0.0,0.0,0
6905,10.0,48000.0,0.0,1425000.0,0.0,1.0,0.0,0
6906,6.0,110000.0,0.0,1125000.0,1.0,0.0,0.0,0
6907,11.0,110000.0,1.0,1353000.0,1.0,0.0,0.0,0
6908,8.0,90000.0,1.0,540000.0,1.0,0.0,0.0,0
6909,13.0,72000.0,1.0,140000.0,0.0,1.0,0.0,0
6910,8.0,56000.0,1.0,2250000.0,1.0,0.0,0.0,0
6911,4.0,46000.0,0.0,590000.0,0.0,0.0,1.0,0
6912,11.0,102000.0,1.0,360000.0,1.0,0.0,0.0,0
6913,6.0,57000.0,1.0,399999.0,0.0,0.0,1.0,0
6914,13.0,78000.0,0.0,221000.0,0.0,1.0,0.0,0
6915,13.0,80000.0,1.0,220000.0,0.0,1.0,0.0,0
6916,11.0,85200.0,1.0,321000.0,0.0,0.0,1.0,0
6917,10.0,122000.0,1.0,899000.0,0.0,1.0,0.0,0
6918,2.0,7900.0,1.0,890000.0,0.0,1.0,0.0,0
6919,5.0,72000.0,0.0,451000.0,1.0,0.0,0.0,0
6920,6.0,108000.0,1.0,550000.0,1.0,0.0,0.0,0
6921,38.0,68000.0,1.0,120000.0,0.0,1.0,0.0,0
6922,2.0,36240.0,0.0,1550000.0,1.0,0.0,0.0,0
6923,19.0,150000.0,0.0,95000.0,0.0,1.0,0.0,0
6924,5.0,39892.0,0.0,560000.0,0.0,0.0,1.0,0
6925,8.0,220000.0,1.0,465000.0,0.0,0.0,1.0,0
6926,4.0,105800.0,0.0,675000.0,1.0,0.0,0.0,0
6927,7.0,85000.0,1.0,460000.0,0.0,1.0,0.0,0
6928,0.0,15000.0,0.0,280000.0,0.0,0.0,1.0,0
6929,8.0,64000.0,0.0,585000.0,1.0,0.0,0.0,0
6930,4.0,37000.0,0.0,665000.0,1.0,0.0,0.0,0
6931,3.0,20000.0,1.0,1325000.0,0.0,0.0,1.0,0
6932,13.0,67000.0,1.0,450000.0,0.0,1.0,0.0,0
6933,5.0,112500.0,1.0,850000.0,0.0,1.0,0.0,0
6934,4.0,94000.0,1.0,750000.0,0.0,0.0,1.0,0
6935,8.0,72000.0,1.0,545000.0,1.0,0.0,0.0,0
6936,21.0,87000.0,1.0,265000.0,0.0,1.0,0.0,0
6937,5.0,1.0,1.0,365000.0,1.0,0.0,0.0,0
6938,11.0,25000.0,0.0,950000.0,1.0,0.0,0.0,0
6939,14.0,189000.0,0.0,300000.0,1.0,0.0,0.0,0
6940,8.0,38000.0,1.0,235000.0,0.0,0.0,1.0,0
6941,7.0,63000.0,1.0,515000.0,0.0,1.0,0.0,0
6942,12.0,75000.0,1.0,145000.0,0.0,1.0,0.0,0
6943,1.0,6100.0,1.0,2800000.0,0.0,0.0,1.0,1
6944,3.0,64000.0,0.0,899000.0,1.0,0.0,0.0,0
6945,16.0,95000.0,1.0,250000.0,0.0,1.0,0.0,0
6946,6.0,150000.0,0.0,220000.0,0.0,1.0,0.0,0
6947,8.0,86000.0,0.0,375001.0,0.0,1.0,0.0,0
6948,12.0,120000.0,1.0,450000.0,0.0,0.0,1.0,0
6949,12.0,48449.0,1.0,210000.0,1.0,0.0,0.0,0
6950,0.0,1400.0,0.0,24500000.0,1.0,0.0,0.0,2
6951,10.0,123000.0,1.0,350000.0,0.0,0.0,1.0,0
6952,12.0,74000.0,0.0,295000.0,0.0,0.0,1.0,0
6953,2.0,84000.0,0.0,1030000.0,0.0,1.0,0.0,0
6954,9.0,95000.0,1.0,1145000.0,1.0,0.0,0.0,0
6955,4.0,64259.0,1.0,636000.0,1.0,0.0,0.0,0
6956,5.0,85000.0,1.0,449000.0,0.0,0.0,1.0,0
6957,6.0,68000.0,0.0,550000.0,0.0,0.0,1.0,0
6958,8.0,90000.0,1.0,689000.0,1.0,0.0,0.0,0
6959,5.0,17405.0,0.0,325000.0,1.0,0.0,0.0,0
6960,5.0,75000.0,1.0,650000.0,0.0,0.0,1.0,0
6961,3.0,42850.0,0.0,900000.0,1.0,0.0,0.0,0
6962,6.0,50200.0,1.0,2400000.0,0.0,1.0,0.0,1
6963,12.0,68000.0,1.0,750000.0,1.0,0.0,0.0,0
6964,2.0,39000.0,0.0,1825000.0,1.0,0.0,0.0,0
6965,7.0,58670.0,0.0,365000.0,1.0,0.0,0.0,0
6966,5.0,43000.0,1.0,520000.0,0.0,1.0,0.0,0
6967,13.0,138000.0,0.0,222200.0,0.0,0.0,1.0,0
6968,8.0,62000.0,1.0,365000.0,1.0,0.0,0.0,0
6969,15.0,72000.0,1.0,115000.0,0.0,0.0,1.0,0
6970,7.0,39510.0,1.0,425100.0,0.0,1.0,0.0,0
6971,8.0,42000.0,0.0,311000.0,0.0,1.0,0.0,0
6972,8.0,45000.0,0.0,275000.0,1.0,0.0,0.0,0
6973,9.0,50000.0,0.0,249991.0,1.0,0.0,0.0,0
6974,5.0,59000.0,0.0,1150000.0,0.0,1.0,0.0,0
6975,2.0,55000.0,0.0,2050000.0,1.0,0.0,0.0,0
6976,7.0,85500.0,1.0,295000.0,1.0,0.0,0.0,0
6977,6.0,38000.0,0.0,2975000.0,1.0,0.0,0.0,1
6978,3.0,47000.0,0.0,505000.0,0.0,0.0,1.0,0
6979,9.0,61000.0,1.0,184000.0,0.0,1.0,0.0,0
6980,7.0,48125.0,0.0,435000.0,0.0,0.0,1.0,0
6981,3.0,119000.0,0.0,900000.0,1.0,0.0,0.0,0
6982,7.0,56000.0,1.0,620000.0,0.0,1.0,0.0,0
6983,6.0,99500.0,1.0,1949000.0,0.0,1.0,0.0,0
6984,7.0,55000.0,0.0,1190000.0,0.0,1.0,0.0,0
6985,12.0,175300.0,1.0,395000.0,1.0,0.0,0.0,0
6986,4.0,96000.0,0.0,1275000.0,0.0,1.0,0.0,0
6987,6.0,43000.0,0.0,595000.0,0.0,1.0,0.0,0
6988,9.0,90200.0,1.0,475000.0,1.0,0.0,0.0,0
6989,6.0,130000.0,1.0,195000.0,0.0,0.0,1.0,0
6990,3.0,64035.0,0.0,975000.0,0.0,0.0,1.0,0
6991,17.0,79000.0,1.0,190000.0,0.0,1.0,0.0,0
6992,6.0,54000.0,1.0,899000.0,1.0,0.0,0.0,0
6993,13.0,68000.0,1.0,190000.0,0.0,1.0,0.0,0
6994,7.0,77652.0,1.0,725000.0,1.0,0.0,0.0,0
6995,2.0,25000.0,0.0,805000.0,0.0,0.0,1.0,0
6996,10.0,50000.0,0.0,1425000.0,1.0,0.0,0.0,0
6997,7.0,50000.0,0.0,330000.0,0.0,1.0,0.0,0
6998,13.0,75000.0,1.0,325000.0,0.0,0.0,1.0,0
6999,1.0,10300.0,1.0,2125000.0,0.0,1.0,0.0,0
7000,15.0,115000.0,1.0,170000.0,0.0,0.0,1.0,0
7001,7.0,45000.0,0.0,375000.0,0.0,1.0,0.0,0
7002,5.0,62000.0,0.0,650000.0,0.0,1.0,0.0,0
7003,5.0,110000.0,0.0,1290000.0,0.0,1.0,0.0,0
7004,10.0,56000.0,1.0,260000.0,0.0,1.0,0.0,0
7005,4.0,85000.0,0.0,2985000.0,0.0,1.0,0.0,1
7006,2.0,24000.0,0.0,1250000.0,0.0,0.0,1.0,0
7007,3.0,90000.0,0.0,1975000.0,1.0,0.0,0.0,0
7008,6.0,76000.0,0.0,2750000.0,1.0,0.0,0.0,1
7009,9.0,84000.0,0.0,1175000.0,1.0,0.0,0.0,0
7010,4.0,36000.0,0.0,475000.0,0.0,1.0,0.0,0
7011,8.0,108000.0,0.0,565000.0,0.0,0.0,1.0,0
7012,7.0,24200.0,1.0,300000.0,0.0,0.0,1.0,0
7013,8.0,37909.0,1.0,2899999.0,1.0,0.0,0.0,1
7014,12.0,65606.0,1.0,211000.0,0.0,1.0,0.0,0
7015,0.0,0.0,0.0,32000.0,0.0,0.0,1.0,0
7016,10.0,70000.0,0.0,799000.0,0.0,0.0,1.0,0
7017,15.0,55000.0,1.0,225000.0,1.0,0.0,0.0,0
7018,8.0,72000.0,1.0,400000.0,0.0,0.0,1.0,0
7019,2.0,50000.0,1.0,4500000.0,0.0,0.0,1.0,1
7020,1.0,85000.0,0.0,210000.0,1.0,0.0,0.0,0
7021,2.0,40000.0,0.0,765000.0,0.0,0.0,1.0,0
7022,7.0,70677.0,0.0,549000.0,0.0,1.0,0.0,0
7023,10.0,63079.0,0.0,261000.0,1.0,0.0,0.0,0
7024,19.0,105000.0,1.0,130000.0,0.0,0.0,1.0,0
7025,3.0,56000.0,0.0,625000.0,0.0,1.0,0.0,0
7026,15.0,72000.0,1.0,159000.0,0.0,1.0,0.0,0
7027,1.0,7000.0,0.0,6090000.0,1.0,0.0,0.0,1
7028,5.0,42000.0,0.0,2800000.0,1.0,0.0,0.0,1
7029,8.0,71000.0,1.0,3000000.0,1.0,0.0,0.0,1
7030,12.0,175000.0,1.0,400000.0,0.0,1.0,0.0,0
7031,7.0,85000.0,1.0,999999.0,0.0,0.0,1.0,0
7032,11.0,80000.0,1.0,235000.0,0.0,1.0,0.0,0
7033,3.0,30941.0,1.0,625000.0,1.0,0.0,0.0,0
7034,8.0,55962.0,1.0,215500.0,0.0,1.0,0.0,0
7035,7.0,78000.0,0.0,290000.0,1.0,0.0,0.0,0
7036,2.0,14000.0,1.0,1600000.0,0.0,0.0,1.0,0
7037,12.0,98000.0,1.0,850000.0,0.0,0.0,1.0,0
7038,9.0,155000.0,1.0,1275000.0,0.0,1.0,0.0,0
7039,2.0,17000.0,0.0,1575000.0,0.0,0.0,1.0,0
7040,3.0,17451.0,0.0,1265000.0,0.0,1.0,0.0,0
7041,2.0,12000.0,0.0,520000.0,0.0,1.0,0.0,0
7042,1.0,18246.0,0.0,1950000.0,1.0,0.0,0.0,0
7043,8.0,53000.0,1.0,290000.0,0.0,1.0,0.0,0
7044,10.0,68000.0,1.0,385000.0,1.0,0.0,0.0,0
7045,8.0,215000.0,1.0,1245000.0,0.0,0.0,1.0,0
7046,7.0,54000.0,0.0,1250000.0,0.0,0.0,1.0,0
7047,11.0,85000.0,1.0,299000.0,0.0,1.0,0.0,0
7048,6.0,134286.0,1.0,365000.0,1.0,0.0,0.0,0
7049,6.0,87600.0,1.0,455000.0,0.0,0.0,1.0,0
7050,3.0,26000.0,0.0,895000.0,1.0,0.0,0.0,0
7051,9.0,138753.0,1.0,330000.0,0.0,1.0,0.0,0
7052,6.0,167000.0,1.0,715999.0,0.0,1.0,0.0,0
7053,6.0,77665.0,0.0,599000.0,1.0,0.0,0.0,0
7054,5.0,53000.0,0.0,825000.0,1.0,0.0,0.0,0
7055,9.0,83000.0,1.0,325000.0,0.0,1.0,0.0,0
7056,1.0,6700.0,0.0,3825000.0,0.0,1.0,0.0,1
7057,12.0,82098.0,1.0,165000.0,1.0,0.0,0.0,0
7058,6.0,37000.0,0.0,4800000.0,0.0,1.0,0.0,1
7059,14.0,42000.0,0.0,172000.0,0.0,0.0,1.0,0
7060,12.0,65000.0,0.0,285000.0,1.0,0.0,0.0,0
7061,9.0,82000.0,0.0,390000.0,0.0,0.0,1.0,0
7062,9.0,75000.0,0.0,545000.0,1.0,0.0,0.0,0
7063,6.0,75698.0,1.0,430000.0,0.0,1.0,0.0,0
7064,10.0,324900.0,0.0,829999.0,1.0,0.0,0.0,0
7065,6.0,93000.0,1.0,2750000.0,0.0,1.0,0.0,1
7066,7.0,95000.0,1.0,2625000.0,1.0,0.0,0.0,1
7067,12.0,75211.0,1.0,325000.0,1.0,0.0,0.0,0
7068,12.0,120000.0,1.0,155000.0,0.0,1.0,0.0,0
7069,3.0,60000.0,1.0,570000.0,1.0,0.0,0.0,0
7070,6.0,82000.0,1.0,350000.0,1.0,0.0,0.0,0
7071,6.0,40000.0,1.0,1150000.0,1.0,0.0,0.0,0
7072,6.0,88250.0,0.0,825000.0,1.0,0.0,0.0,0
7073,8.0,74156.0,1.0,295000.0,0.0,0.0,1.0,0
7074,13.0,90000.0,1.0,295000.0,1.0,0.0,0.0,0
7075,15.0,38000.0,1.0,2800000.0,0.0,0.0,1.0,1
7076,2.0,38000.0,0.0,490000.0,0.0,1.0,0.0,0
7077,1.0,4431.0,0.0,1090000.0,1.0,0.0,0.0,0
7078,7.0,85000.0,1.0,340000.0,0.0,0.0,1.0,0
7079,18.0,80000.0,1.0,110000.0,0.0,1.0,0.0,0
7080,9.0,74000.0,1.0,649000.0,0.0,1.0,0.0,0
7081,3.0,7500.0,0.0,3310000.0,0.0,0.0,1.0,1
7082,12.0,65000.0,1.0,680000.0,1.0,0.0,0.0,0
7083,9.0,1000.0,0.0,150000.0,1.0,0.0,0.0,0
7084,4.0,66658.0,0.0,1695000.0,0.0,0.0,1.0,0
7085,15.0,72000.0,1.0,129999.0,1.0,0.0,0.0,0
7086,13.0,75000.0,0.0,250000.0,0.0,0.0,1.0,0
7087,8.0,70000.0,0.0,269000.0,0.0,1.0,0.0,0
7088,14.0,86000.0,1.0,180000.0,0.0,1.0,0.0,0
7089,2.0,23000.0,0.0,698000.0,0.0,1.0,0.0,0
7090,5.0,54000.0,0.0,645000.0,1.0,0.0,0.0,0
7091,10.0,68000.0,0.0,585000.0,0.0,1.0,0.0,0
7092,5.0,6585.0,0.0,300000.0,1.0,0.0,0.0,0
7093,0.0,3500.0,0.0,700000.0,0.0,1.0,0.0,0
7094,6.0,53000.0,1.0,375000.0,0.0,1.0,0.0,0
7095,9.0,72000.0,1.0,474000.0,0.0,0.0,1.0,0
7096,14.0,87000.0,1.0,95000.0,0.0,1.0,0.0,0
7097,12.0,156300.0,1.0,300000.0,0.0,0.0,1.0,0
7098,3.0,6000.0,0.0,4650000.0,0.0,0.0,1.0,1
7099,4.0,18000.0,0.0,950000.0,1.0,0.0,0.0,0
7100,13.0,90000.0,1.0,240000.0,1.0,0.0,0.0,0
7101,9.0,61000.0,0.0,530000.0,1.0,0.0,0.0,0
7102,8.0,35000.0,1.0,4850000.0,0.0,1.0,0.0,1
7103,11.0,150000.0,1.0,320000.0,0.0,1.0,0.0,0
7104,4.0,50000.0,0.0,1350000.0,1.0,0.0,0.0,0
7105,9.0,49000.0,1.0,6800000.0,0.0,0.0,1.0,1
7106,3.0,65000.0,0.0,450000.0,0.0,1.0,0.0,0
7107,7.0,22000.0,0.0,18500000.0,1.0,0.0,0.0,2
7108,4.0,75000.0,1.0,411000.0,0.0,1.0,0.0,0
7109,7.0,63000.0,0.0,345000.0,1.0,0.0,0.0,0
7110,3.0,19000.0,1.0,1180000.0,0.0,0.0,1.0,0
7111,11.0,28001.0,0.0,575000.0,0.0,0.0,1.0,0
7112,10.0,77000.0,0.0,260000.0,0.0,0.0,1.0,0
7113,30.0,0.0,1.0,295000.0,0.0,0.0,1.0,0
7114,10.0,84000.0,1.0,850000.0,0.0,1.0,0.0,0
7115,6.0,70000.0,1.0,395000.0,0.0,1.0,0.0,0
7116,5.0,32500.0,1.0,725000.0,0.0,1.0,0.0,0
7117,12.0,67000.0,1.0,240000.0,0.0,0.0,1.0,0
7118,9.0,120000.0,1.0,560000.0,1.0,0.0,0.0,0
7119,5.0,60000.0,0.0,1900000.0,0.0,0.0,1.0,0
7120,8.0,64000.0,1.0,285000.0,0.0,1.0,0.0,0
7121,9.0,64000.0,0.0,435000.0,1.0,0.0,0.0,0
7122,15.0,128000.0,0.0,60000.0,0.0,0.0,1.0,0
7123,4.0,6000.0,0.0,550000.0,0.0,0.0,1.0,0
7124,7.0,58000.0,0.0,651000.0,1.0,0.0,0.0,0
7125,3.0,63000.0,0.0,1550000.0,1.0,0.0,0.0,0
7126,11.0,72000.0,1.0,235000.0,1.0,0.0,0.0,0
7127,10.0,128000.0,1.0,378000.0,0.0,1.0,0.0,0
7128,9.0,145500.0,0.0,1240000.0,0.0,1.0,0.0,0
7129,5.0,90000.0,1.0,325000.0,1.0,0.0,0.0,0
7130,5.0,40000.0,0.0,6900000.0,0.0,0.0,1.0,1
7131,6.0,56000.0,0.0,260000.0,0.0,1.0,0.0,0
7132,8.0,78000.0,1.0,585000.0,1.0,0.0,0.0,0
7133,13.0,96500.0,1.0,580000.0,0.0,0.0,1.0,0
7134,11.0,87000.0,1.0,435000.0,0.0,1.0,0.0,0
7135,9.0,87000.0,1.0,550000.0,0.0,0.0,1.0,0
7136,10.0,51000.0,1.0,370000.0,1.0,0.0,0.0,0
7137,6.0,120000.0,0.0,726000.0,0.0,1.0,0.0,0
7138,11.0,64000.0,1.0,329000.0,0.0,0.0,1.0,0
7139,14.0,150000.0,1.0,650000.0,0.0,0.0,1.0,0
7140,16.0,82000.0,1.0,180000.0,0.0,0.0,1.0,0
7141,3.0,67000.0,0.0,890000.0,0.0,0.0,1.0,0
7142,6.0,50000.0,0.0,250000.0,0.0,1.0,0.0,0
7143,7.0,71000.0,0.0,245000.0,0.0,0.0,1.0,0
7144,10.0,95000.0,0.0,695000.0,0.0,1.0,0.0,0
7145,9.0,85000.0,0.0,450000.0,0.0,0.0,1.0,0
7146,11.0,102091.0,1.0,300000.0,0.0,0.0,1.0,0
7147,10.0,76000.0,1.0,465000.0,0.0,1.0,0.0,0
7148,2.0,19300.0,0.0,684000.0,1.0,0.0,0.0,0
7149,14.0,63000.0,0.0,210000.0,0.0,1.0,0.0,0
7150,5.0,89500.0,1.0,669300.0,1.0,0.0,0.0,0
7151,9.0,98000.0,0.0,498888.0,0.0,0.0,1.0,0
7152,15.0,68000.0,0.0,315000.0,0.0,1.0,0.0,0
7153,14.0,21000.0,1.0,199000.0,1.0,0.0,0.0,0
7154,7.0,129000.0,0.0,725000.0,0.0,0.0,1.0,0
7155,13.0,53000.0,1.0,295000.0,0.0,0.0,1.0,0
7156,13.0,45000.0,1.0,120000.0,0.0,0.0,1.0,0
7157,4.0,90000.0,0.0,1375000.0,0.0,1.0,0.0,0
7158,14.0,45000.0,1.0,165000.0,1.0,0.0,0.0,0
7159,4.0,16330.0,0.0,575000.0,0.0,1.0,0.0,0
7160,9.0,81000.0,1.0,210000.0,0.0,1.0,0.0,0
7161,9.0,50000.0,1.0,650000.0,0.0,0.0,1.0,0
7162,3.0,25000.0,1.0,2395000.0,0.0,1.0,0.0,1
7163,11.0,85000.0,1.0,1150000.0,0.0,1.0,0.0,0
7164,15.0,31000.0,1.0,105000.0,0.0,1.0,0.0,0
7165,10.0,180000.0,0.0,850000.0,0.0,0.0,1.0,0
7166,17.0,135767.0,0.0,150000.0,1.0,0.0,0.0,0
7167,2.0,38000.0,0.0,1100000.0,0.0,0.0,1.0,0
7168,1.0,25000.0,0.0,12500000.0,0.0,1.0,0.0,2
7169,6.0,78000.0,0.0,750000.0,1.0,0.0,0.0,0
7170,13.0,90450.0,1.0,85000.0,0.0,1.0,0.0,0
7171,7.0,56500.0,1.0,488000.0,0.0,1.0,0.0,0
7172,9.0,182000.0,0.0,330000.0,0.0,1.0,0.0,0
7173,7.0,66000.0,1.0,270000.0,0.0,0.0,1.0,0
7174,4.0,93000.0,0.0,575000.0,1.0,0.0,0.0,0
7175,5.0,53000.0,0.0,1650000.0,0.0,1.0,0.0,0
7176,6.0,59000.0,0.0,390000.0,0.0,0.0,1.0,0
7177,9.0,53000.0,1.0,210000.0,0.0,1.0,0.0,0
7178,11.0,53416.0,1.0,285000.0,1.0,0.0,0.0,0
7179,0.0,1900.0,0.0,2125000.0,1.0,0.0,0.0,0
7180,15.0,77000.0,1.0,290000.0,0.0,0.0,1.0,0
7181,7.0,49000.0,0.0,391000.0,1.0,0.0,0.0,0
7182,10.0,96000.0,0.0,850000.0,1.0,0.0,0.0,0
7183,6.0,226350.0,0.0,2475000.0,0.0,1.0,0.0,1
7184,11.0,21000.0,0.0,195000.0,1.0,0.0,0.0,0
7185,6.0,82502.0,0.0,700000.0,0.0,0.0,1.0,0
7186,6.0,67000.0,0.0,388888.0,1.0,0.0,0.0,0
7187,7.0,105000.0,1.0,649000.0,0.0,1.0,0.0,0
7188,13.0,40000.0,1.0,211000.0,1.0,0.0,0.0,0
7189,9.0,58122.0,1.0,280000.0,0.0,1.0,0.0,0
7190,2.0,23000.0,1.0,2290000.0,0.0,1.0,0.0,0
7191,8.0,71000.0,0.0,675000.0,1.0,0.0,0.0,0
7192,6.0,51000.0,1.0,395000.0,1.0,0.0,0.0,0
7193,7.0,69000.0,0.0,685000.0,0.0,0.0,1.0,0
7194,6.0,46300.0,1.0,990000.0,0.0,0.0,1.0,0
7195,7.0,38000.0,0.0,530000.0,1.0,0.0,0.0,0
7196,16.0,119000.0,1.0,145800.0,1.0,0.0,0.0,0
7197,7.0,57000.0,1.0,3050000.0,1.0,0.0,0.0,1
7198,4.0,50000.0,1.0,1560000.0,0.0,0.0,1.0,0
7199,7.0,118000.0,1.0,699000.0,0.0,1.0,0.0,0
7200,2.0,23000.0,0.0,1150000.0,1.0,0.0,0.0,0
7201,11.0,113000.0,0.0,299000.0,0.0,0.0,1.0,0
7202,5.0,43000.0,1.0,750000.0,0.0,0.0,1.0,0
7203,21.0,65804.0,1.0,50000.0,1.0,0.0,0.0,0
7204,14.0,77000.0,1.0,145000.0,0.0,1.0,0.0,0
7205,5.0,60000.0,1.0,2350000.0,0.0,0.0,1.0,1
7206,11.0,132000.0,1.0,693999.0,1.0,0.0,0.0,0
7207,13.0,81000.0,1.0,165000.0,1.0,0.0,0.0,0
7208,18.0,50000.0,1.0,75000.0,1.0,0.0,0.0,0
7209,8.0,144.0,1.0,565000.0,0.0,1.0,0.0,0
7210,5.0,55000.0,1.0,480000.0,0.0,1.0,0.0,0
7211,3.0,90000.0,0.0,565000.0,0.0,0.0,1.0,0
7212,5.0,30000.0,0.0,4900000.0,1.0,0.0,0.0,1
7213,12.0,950000.0,1.0,350000.0,0.0,1.0,0.0,0
7214,7.0,68000.0,1.0,1260000.0,1.0,0.0,0.0,0
7215,12.0,80000.0,0.0,325000.0,0.0,0.0,1.0,0
7216,12.0,35000.0,1.0,1250000.0,1.0,0.0,0.0,0
7217,9.0,81000.0,0.0,650000.0,0.0,0.0,1.0,0
7218,9.0,72000.0,1.0,1221000.0,0.0,1.0,0.0,0
7219,8.0,55000.0,0.0,450000.0,1.0,0.0,0.0,0
7220,7.0,130000.0,1.0,799000.0,0.0,0.0,1.0,0
7221,13.0,95500.0,1.0,190000.0,0.0,1.0,0.0,0
7222,5.0,54000.0,0.0,971000.0,1.0,0.0,0.0,0
7223,11.0,67100.0,1.0,511000.0,0.0,1.0,0.0,0
7224,10.0,116000.0,1.0,650000.0,1.0,0.0,0.0,0
7225,4.0,142000.0,1.0,320000.0,0.0,1.0,0.0,0
7226,8.0,150000.0,1.0,450000.0,0.0,0.0,1.0,0
7227,8.0,88000.0,1.0,665000.0,0.0,0.0,1.0,0
7228,2.0,33000.0,0.0,1450000.0,1.0,0.0,0.0,0
7229,14.0,86000.0,1.0,1025000.0,0.0,0.0,1.0,0
7230,2.0,30500.0,0.0,580000.0,0.0,0.0,1.0,0
7231,12.0,65165.0,1.0,155000.0,1.0,0.0,0.0,0
7232,10.0,97694.0,1.0,665000.0,0.0,0.0,1.0,0
7233,25.0,30000.0,0.0,2100000.0,1.0,0.0,0.0,0
7234,3.0,40000.0,0.0,700000.0,1.0,0.0,0.0,0
7235,10.0,80000.0,1.0,355000.0,0.0,0.0,1.0,0
7236,5.0,46000.0,0.0,1250000.0,1.0,0.0,0.0,0
7237,16.0,119000.0,1.0,145000.0,0.0,0.0,1.0,0
7238,10.0,85000.0,1.0,250000.0,1.0,0.0,0.0,0
7239,5.0,49500.0,0.0,899000.0,1.0,0.0,0.0,0
7240,0.0,8254.0,0.0,825000.0,0.0,1.0,0.0,0
7241,12.0,135000.0,0.0,750000.0,0.0,1.0,0.0,0
7242,11.0,120000.0,1.0,240000.0,1.0,0.0,0.0,0
7243,6.0,53300.0,1.0,525111.0,1.0,0.0,0.0,0
7244,8.0,55000.0,1.0,720000.0,0.0,0.0,1.0,0
7245,14.0,65000.0,0.0,180000.0,0.0,1.0,0.0,0
7246,8.0,56000.0,1.0,240000.0,0.0,0.0,1.0,0
7247,11.0,105000.0,1.0,461000.0,0.0,0.0,1.0,0
7248,12.0,134000.0,0.0,320000.0,0.0,0.0,1.0,0
7249,0.0,6500.0,0.0,4050000.0,1.0,0.0,0.0,1
